"Security_ID","BDC_Name","FV_Percentage_Cost","FV_Per_Par","Non_Accrual","Security_Type","Non_Qualifying","Loan_Tenure","FV_Percentage_Cost_Q1","FV_Per_Par_Q1","Non_Accrual_Q1","Security_Type_Q1","Non_Qualifying_Q1","Loan_Tenure_Q1","FV_Percentage_Cost_Q2","FV_Per_Par_Q2","Non_Accrual_Q2","Security_Type_Q2","Non_Qualifying_Q2","Loan_Tenure_Q2"
"'5dcc1964f35cc","Newtek Business Services Corp.","110.01","110.01","0","First Lien Senior Secured","0","227","105.3","105.3","0","First Lien Senior Secured","0","227","105.03","105.03","0","First Lien Senior Secured","0","227"
"'6009233c0a706","Monroe Capital Corporation","100.37","100","0","First Lien Senior Secured","0","-12","99.79","99.37","0","First Lien Senior Secured","0","-12","96.89","96.46","0","First Lien Senior Secured","0","-12"
"'60125aea31a73","TCW Direct Lending LLC","84.4","84.4","0","First Lien Senior Secured","0","-48","80.2","80.2","0","First Lien Senior Secured","0","-48","82.94","82.8","0","First Lien Senior Secured","0","-48"
"'591adfea11e9b","Newtek Business Services Corp.","","","0","","0","","","","0","","0","","105.1","105.1","0","First Lien Senior Secured","0","24"
"'5aafbeceee68b","Newtek Business Services Corp.","113.81","113.81","0","First Lien Senior Secured","0","205","114","114","0","First Lien Senior Secured","0","205","114.62","114.62","0","First Lien Senior Secured","0","205"
"'5991862f75364","Oaktree Specialty Lending Corp","107.27","100.32","0","First Lien Senior Secured","0","0","","","0","","0","","","","0","","0",""
"'5ffd8597df75e","FS KKR Capital Corp. II","100","100","0","First Lien Senior Secured","0","27","100","100","0","First Lien Senior Secured","0","27","98.36","98.36","0","First Lien Senior Secured","0","-22"
"'5915a6ce0b825","Guggenheim Credit Income Fund","99.67","98.95","0","First Lien Senior Secured","0","7","96.76","95.98","0","First Lien Senior Secured","0","7","93.77","93.02","0","First Lien Senior Secured","0","7"
"'5a7c4479bf400","Golub Capital BDC, Inc","","","0","","0","","","","0","","0","","97.866666666667","97.513333333333","0","First Lien Senior Secured","0","-21"
"'5919976a1634e","Audax Credit BDC Inc.","99.72","100.06","0","First Lien Senior Secured","0","-27","98.49","98.87","0","First Lien Senior Secured","0","-27","95.84","96.25","0","First Lien Senior Secured","0","-27"
"'60241cd6ad1d3","Owl Rock Technology Finance Corp.","","","0","","0","","99.99","98","0","Second Lien Senior Secured","0","-6","","","0","","0",""
"'5ff6ef410d62d","Golub Capital BDC, Inc","104.24","106.94","0","First Lien Senior Secured","0","-26","103.04","106.04","0","First Lien Senior Secured","0","-26","100.3","103.54","0","First Lien Senior Secured","0","-26"
"'60584bff1f128","Morgan Stanley Direct Lending Fund","","","0","","0","","","","0","First Lien Senior Secured","1","-7","","","0","","0",""
"'6094e167cd0b9","Oaktree Strategic Income II, Inc.","100","99","0","First Lien Senior Secured","0","4","","","0","","0","","","","0","","0",""
"'5c630d2303ac3","Palmer Square Capital BDC Inc","102.79","98.9","0","First Lien Senior Secured","0","-6","101.05","97","0","First Lien Senior Secured","0","-6","96.99","92.56","0","First Lien Senior Secured","0","-6"
"'5eabe6eaba6a3","Barings BDC, Inc.","105.27","100","0","First Lien Senior Secured","1","16","109.69","100","0","First Lien Senior Secured","1","16","102.56","97.46","0","First Lien Senior Secured","1","16"
"'5bdabcb084063","Portman Ridge Finance Corporation","","","0","","0","","","","0","","0","","100.91","100.13","0","First Lien Senior Secured","0","-40"
"'6049bfe1786de","Monroe Capital Income Plus Corporation","","","0","First Lien Senior Secured","1","3","","","0","First Lien Senior Secured","1","3","","","0","","0",""
"'5ff2f302c08c3","Blackstone Private Credit Fund","","","0","First Lien Senior Secured","0","0","","","0","","0","","","","0","","0",""
"'5ff6f4e87214e","Golub Capital BDC 3, Inc.","","","0","First Lien Senior Secured","0","-1","","","0","First Lien Senior Secured","0","-1","","","0","First Lien Senior Secured","0","-1"
"'5be53a5e3203a","Blackrock TCP Capital Corp.","","","0","","0","","","","0","","0","","101.83","99.86","0","First Lien Senior Secured","0","-23"
"'5f33c7862fe43","Newtek Business Services Corp.","","","0","","0","","","100","0","First Lien Senior Secured","0","-39","","100","0","First Lien Senior Secured","0","-39"
"'5af2c506b8b38","Oaktree Strategic Income Corp","","","0","","0","","100.34","100","0","Second Lien Senior Secured","0","7","96.84","96.5","0","Second Lien Senior Secured","0","7"
"'601bfc014d92a","Oaktree Strategic Income Corp","","","0","","0","","","","0","First Lien Senior Secured","0","1","","","0","","0",""
"'5f33ac22d45f5","Newtek Business Services Corp.","","100","0","First Lien Senior Secured","0","-39","","100","0","First Lien Senior Secured","0","-39","","100","0","First Lien Senior Secured","0","-39"
"'5ffeba08cb048","Ares Capital Corporation","93.75","93.75","0","First Lien Senior Secured","0","-13","92.31","92.31","0","First Lien Senior Secured","0","-13","93.75","93.75","0","First Lien Senior Secured","0","-13"
"'6093c2cb521f2","New Mountain Finance Corporation","","","0","First Lien Senior Secured","0","12","","","0","","0","","","","0","","0",""
"'5992bce31415c","Guggenheim Credit Income Fund","99.24","98.13","0","Second Lien Senior Secured","0","-14","99.21","98.03","0","Second Lien Senior Secured","0","-14","99.19","97.92","0","Second Lien Senior Secured","0","-14"
"'5ec392bcb9860","Palmer Square Capital BDC Inc","","","0","","0","","101.79","99.87","0","First Lien Senior Secured","0","-14","100.06","98.05","0","First Lien Senior Secured","0","-14"
"'5d43fe95544bb","BlackRock Capital Investment Corporation","104.74","101","0","First Lien Senior Secured","0","-6","102.99","99.1","0","First Lien Senior Secured","0","-6","101.53","97.5","0","First Lien Senior Secured","0","-6"
"'5ffea256daf6e","Palmer Square Capital BDC Inc","","","0","","0","","","","0","","0","","98.71","98.5","0","First Lien Senior Secured","0","1"
"'5faba7d654b2c","Monroe Capital Income Plus Corporation","","","0","","0","","","","0","","0","","","","0","First Lien Senior Secured","1","-13"
"'5ffe837c49575","BC Partners Lending Corporation","101.01","100.25","0","First Lien Senior Secured","0","1.5","100.755","100","0","First Lien Senior Secured","0","-4","99.78","99.03","0","First Lien Senior Secured","0","-4"
"'5b6d3c3f548d6","Newtek Business Services Corp.","","","0","","0","","","","0","","0","","114.72","114.72","0","First Lien Senior Secured","0","213"
"'59d722c1e1bdc","Newtek Business Services Corp.","117.16","117.16","0","First Lien Senior Secured","0","201","117.28","117.28","0","First Lien Senior Secured","0","201","116.64","116.64","0","First Lien Senior Secured","0","201"
"'609d40fda72b2","Sierra Income Corporation","105.71","103.42","0","First Lien Senior Secured","0","-33","","","0","","0","","","","0","","0",""
"'60016e95c85ac","CION Investment Corporation","","","0","First Lien Senior Secured","0","-32","","","0","First Lien Senior Secured","0","-32","","","0","","0",""
"'598c1616eb7ac","Audax Credit BDC Inc.","101.52","98.77","0","First Lien Senior Secured","0","8","101.73","98.87","0","First Lien Senior Secured","0","8","101.71","98.75","0","First Lien Senior Secured","0","8"
"'593e715191dd1","FS Energy and Power Fund","99","99","0","First Lien Senior Secured","1","-19","99","99","0","First Lien Senior Secured","1","-19","99.5","99.5","0","First Lien Senior Secured","1","-19"
"'5c8b7dbda294a","Venture Lending & Leasing VIII, Inc","","","0","","0","","","","0","","0","","100","99.81","0","First Lien Senior Secured","0","-58"
"'601106f39e9ba","Capital Southwest Corporation","100.36","92","0","First Lien Senior Secured","0","-3","104.38","95.33","0","First Lien Senior Secured","0","-3","","","0","First Lien Senior Secured","0","-3"
"'609e6d5a763fe","Audax Credit BDC Inc.","98.95","98.5","0","First Lien Senior Secured","0","-1","98.45","98","0","First Lien Senior Secured","0","-1","98.95","98.5","0","First Lien Senior Secured","0","-1"
"'5e70c961aebab","Newtek Business Services Corp.","100","100","1","First Lien Senior Secured","0","50","100","100","0","First Lien Senior Secured","0","50","101.67","101.67","0","First Lien Senior Secured","0","50"
"'5dc3eba5596fd","New Mountain Guardian III BDC, L.L.C.","100.53","99.87","0","Second Lien Senior Secured","0","23","101.67","101","0","Second Lien Senior Secured","0","23","98.97","98.29","0","Second Lien Senior Secured","0","23"
"'5a98f8b85552a","Fidus Investment Corporation","87.56","87.24","0","Second Lien Senior Secured","0","-13","100.4","100","0","Second Lien Senior Secured","0","-13","100.43","100","0","Second Lien Senior Secured","0","-13"
"'60241687bf6fb","Ares Capital Corporation","99.46","99.46","0","First Lien Senior Secured","0","15","99.03","99.03","0","First Lien Senior Secured","0","15","","","0","","0",""
"'609cc022e6e0b","AG Twin Brook BDC, Inc.","","3.73","0","First Lien Senior Secured","0","4","","","0","","0","","","","0","","0",""
"'59157c473fbd8","CION Investment Corporation","99.71","99.63","0","Second Lien Senior Secured","0","-27","99.89","99.5","0","Second Lien Senior Secured","0","-27","98.52","98","0","Second Lien Senior Secured","0","-27"
"'5a840b56a6d13","Barings BDC, Inc.","103.83","96.25","0","Second Lien Senior Secured","0","-9","100.87","93.04","0","Second Lien Senior Secured","0","-9","100","67","0","Second Lien Senior Secured","0","-9"
"'5f3a176546b7c","Venture Lending & Leasing IX, Inc.","100","97.08","0","First Lien Senior Secured","0","-24","100","96.58","0","First Lien Senior Secured","0","-24","100","96.1","0","First Lien Senior Secured","0","-24"
"'606318a2164d8","Newtek Business Services Corp.","104.86","104.86","0","First Lien Senior Secured","0","11","104.43","104.43","0","First Lien Senior Secured","0","11","104.04","104.04","0","First Lien Senior Secured","0","11"
"'59199fa82e73b","Flat Rock Capital Corp.","","","0","","0","","","","0","","0","","98","98","0","First Lien Senior Secured","0","-33"
"'6037640a26c41","AG Twin Brook BDC, Inc.","100.3","98.63","0","First Lien Senior Secured","0","1","100","98.24","0","First Lien Senior Secured","0","1","","","0","","0",""
"'5e665b6e4841c","Rand Capital Corporation","100","109.35","0","Subordinated","0","-38","100","108.8","0","Subordinated","0","-38","100","108.25","1","Subordinated","0","-38"
"'609a2bd676804","Blackstone Private Credit Fund","99.17","99.87","0","First Lien Senior Secured","1","40","","","0","","0","","","","0","","0",""
"'5f2d2832e710b","Fidus Investment Corporation","101.72","100","0","Subordinated","0","8","101.81","100","0","Subordinated","0","8","100","98.14","0","Subordinated","0","8"
"'5ff700c2a4041","Golub Capital BDC 3, Inc.","102.33","101.54","0","First Lien Senior Secured","1","-10","103.215","102.345","0","First Lien Senior Secured","1","-10","98.085","97.205","0","First Lien Senior Secured","1","-10"
"'5ff7e9bc8dda4","SLR Investment Corp.","97.01","96.5","0","First Lien Senior Secured","0","-12","97.03","96.5","0","First Lien Senior Secured","0","-12","96.55","96","0","First Lien Senior Secured","0","-12"
"'5e58c93f771c5","FS KKR Capital Corp.","100","100","0","Second Lien Senior Secured","0","-13","100","100","0","Second Lien Senior Secured","0","-13","100","100","0","Second Lien Senior Secured","0","-34"
"'5be98ade9b692","Newtek Business Services Corp.","99.15","99.15","0","First Lien Senior Secured","0","35","93.25","93.25","0","First Lien Senior Secured","0","35","90.8","90.8","0","First Lien Senior Secured","0","35"
"'5f23c5817b5a6","Hercules Capital, Inc.","102.23","103.25","0","First Lien Senior Secured","0","-20","101.38","101.63","0","First Lien Senior Secured","0","-20","100","99.52","0","First Lien Senior Secured","0","-20"
"'5c5a884be4e90","Capital Southwest Corporation","96.31","95.09","0","Second Lien Senior Secured","0","-20","96.4","95.11","0","Second Lien Senior Secured","0","-20","98.72","97.29","0","Second Lien Senior Secured","0","-20"
"'5c778c7ae4779","Barings BDC, Inc.","99.69","97.75","0","First Lien Senior Secured","0","-10","98.95","97.5","0","First Lien Senior Secured","0","-10","97.7","95.74","0","First Lien Senior Secured","0","-10"
"'60110ad415ad1","Capital Southwest Corporation","","","0","First Lien Senior Secured","0","-10","100.69","99.32","0","First Lien Senior Secured","0","-10","99.84","98.4","0","First Lien Senior Secured","0","-10"
"'59918190a2e9c","PhenixFIN Corp","15.45","13.1","1","First Lien Senior Secured","0","-46","35.15","29.8","1","First Lien Senior Secured","0","-46","102.95","87.29","1","First Lien Senior Secured","0","-46"
"'5e6f1c4f9e738","OFS Capital Corporation","100.4","97.57","0","First Lien Senior Secured","0","0","99.17","96.21","0","First Lien Senior Secured","0","0","95.16","92.19","0","First Lien Senior Secured","0","0"
"'60925b1e42d52","Monroe Capital Corporation","96.51","100","0","First Lien Senior Secured","1","5","","","0","","0","","","","0","","0",""
"'60898cf96028e","Ares Capital Corporation","99.08","99.08","0","First Lien Senior Secured","0","18","","","0","","0","","","","0","","0",""
"'6007c1c285321","Owl Rock Capital Corporation","96.35","95.5","0","First Lien Senior Secured","0","-9","96.43","95.5","0","First Lien Senior Secured","0","-9","96.51","95.5","0","First Lien Senior Secured","0","-9"
"'5a0c1c567648b","Business Development Corporation of America","100.35","99.58","0","First Lien Senior Secured","1","-9","","","0","","0","","","","0","","0",""
"'5dc117e301aaf","Capitala Finance Corp","100","97.72","0","Second Lien Senior Secured","0","-23","100","97.35","0","Second Lien Senior Secured","0","-23","100","97.15","0","Second Lien Senior Secured","0","-23"
"'5db9bd9f96dbb","Ares Capital Corporation","96.04","96.04","0","First Lien Senior Secured","0","-11","92.08","92.08","0","First Lien Senior Secured","0","-11","90.1","90.1","0","First Lien Senior Secured","0","-11"
"'604b2b47ae0e5","Portman Ridge Finance Corporation","","","0","","0","","107.01","85.43","0","First Lien Senior Secured","0","1","","","0","","0",""
"'5b6bdc4b206ef","PennantPark Investment Corp","98.52","98","0","First Lien Senior Secured","0","-38","97.6","97","0","First Lien Senior Secured","0","-38","96.69","96","0","First Lien Senior Secured","0","-38"
"'6010fba461d53","PennantPark Floating Rate Capital Ltd.","","","0","","0","","","","0","","0","","97.91","97.31","0","First Lien Senior Secured","0","-20"
"'5ebba9c4f196c","Stellus Capital Investment Corp","99.6","98","0","First Lien Senior Secured","0","-7","100.19","98.5","0","First Lien Senior Secured","0","-7","100.79","99","0","First Lien Senior Secured","0","-7"
"'5fffd6198657e","Goldman Sachs Private Middle Market Credit LLC","99.93","99.25","0","First Lien Senior Secured","0","-37","100.05","99.25","0","First Lien Senior Secured","0","-37","99.16","98.25","0","First Lien Senior Secured","0","-37"
"'5ff56721eee97","Palmer Square Capital BDC Inc","101.63","100.69","0","First Lien Senior Secured","0","14","100.82","99.83","0","First Lien Senior Secured","0","14","100.38","99.38","0","First Lien Senior Secured","0","14"
"'609a262cb9394","Blackstone Private Credit Fund","99.67","99.13","0","First Lien Senior Secured","0","29","","","0","","0","","","","0","","0",""
